entity_id,state,last_changed
sensor.easyweatherpro_v5_0_2_outdoor_temperature,-5.948151646472223,2025-01-11T00:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,-6.663616982444444,2025-01-11T01:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,-7.301720962583334,2025-01-11T02:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,-7.352830149138889,2025-01-11T03:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,-7.110209230055555,2025-01-11T04:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,-7.863876103666667,2025-01-11T05:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,-8.180297693861112,2025-01-11T06:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,-5.862452933166666,2025-01-11T07:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,-0.6249321238611111,2025-01-11T08:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,0.6295984255277778,2025-01-11T09:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,2.363826422333333,2025-01-11T10:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,3.41882638425,2025-01-11T11:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,5.052834762611111,2025-01-11T12:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,4.9986584882222225,2025-01-11T13:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,4.444995388138889,2025-01-11T14:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,1.8306124949444442,2025-01-11T15:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,-1.646069823388889,2025-01-11T16:00:00.000Z
